date,x5
2009-02-25,8.816901408
2009-02-26,10.98779134
2009-02-27,11.187845300000001
2009-02-28,7.335025381
2009-03-01,9.663012586
2009-03-02,12.74418605
2009-03-03,18.0
2009-03-04,15.45454545
2009-03-05,6.645865835
2009-03-06,0.27700831
2009-03-07,5.73580533
2009-03-08,5.357621216
2009-03-09,5.964634468
2009-03-10,7.661691542000001
2009-03-11,20.85889571
2009-03-12,11.46812957
2009-03-13,11.63237311
2009-03-14,11.17439653
2009-03-15,8.921471172999999
2009-03-16,9.146341462999999
2009-03-17,6.631299735
2009-03-18,8.528383105
2009-03-19,5.171460177
2009-03-20,9.156241682000001
2009-03-21,8.13091281
2009-03-22,9.236092627
2009-03-23,12.47951939
2009-03-24,10.1660281
2009-03-25,8.684347374
2009-03-26,6.845564073999999
2009-03-27,6.628477905
2009-03-28,6.704668838
2009-03-29,9.338842975
2009-03-30,9.285714286000001
2009-03-31,6.759545924
2009-04-01,7.049282595
2009-04-02,6.918060675
2009-04-03,6.6918510520000005
2009-04-04,6.552147239
2009-04-05,6.71996003
2009-04-06,6.6416978779999996
2009-04-07,7.350901526
2009-04-08,6.666666667
2009-04-09,6.661115737
2009-04-10,6.870026525
2009-04-11,6.7616580310000005
2009-04-12,6.7529107370000006
2009-04-13,6.657997399
2009-04-14,7.112068966
2009-04-15,6.581306017999999
2009-04-16,6.45242915
2009-04-17,7.01754386
2009-04-18,6.7885117489999995
2009-04-19,6.864564007
2009-04-20,7.007419621
2009-04-21,6.62055336
2009-04-22,2.272133716
2009-04-23,7.100893997000001
2009-04-24,7.287138839
2009-04-25,7.021665362
2009-04-26,8.425096031
2009-04-27,9.575596817000001
2009-04-28,8.84404584
2009-04-29,9.210873581
2009-04-30,9.337094498999999
2009-05-01,8.234402627
2009-05-02,6.870026525
2009-05-03,7.09468573
2009-05-04,7.131280389
2009-05-05,6.736020806
2009-05-06,7.0013947
2009-05-07,7.655502392000001
2009-05-08,6.298984035
2009-05-09,6.367041199
2009-05-10,6.917900404
2009-05-11,7.234726687999999
2009-05-12,6.789815277000001
2009-05-13,6.513601198
2009-05-14,7.1836734689999995
2009-05-15,6.974941875
2009-05-16,2.44571999
2009-05-17,7.344491631
2009-05-18,7.320872274
2009-05-19,10.09446694
2009-05-20,8.845577211
2009-05-21,9.125893348
2009-05-22,9.78021978
2009-05-23,8.720024914
2009-05-24,8.899755501
2009-05-25,8.033573141
2009-05-26,2.716849452
2009-05-27,
2009-05-28,
2009-05-29,
2009-05-30,
2009-05-31,
2009-06-01,
2009-06-02,2.8578784760000002
2009-06-03,1.58852165
2009-06-04,
2009-06-05,
2009-06-06,6.431852986
2009-06-07,0.174694285
2009-06-08,
2009-06-09,
2009-06-10,
2009-06-11,
2009-06-12,
2009-06-13,3.623595506
2009-06-14,3.529411765
2009-06-15,4.521556257
2009-06-16,0.318302387
2009-06-17,3.0140982010000004
2009-06-18,1.197916667
2009-06-19,2.749867795
2009-06-20,4.752729608
2009-06-21,4.113224237
2009-06-22,1.689800845
2009-06-23,
2009-06-24,
2009-06-25,1.9561815340000002
2009-06-26,
2009-06-27,4.379385434
2009-06-28,3.8863249939999998
2009-06-29,
2009-06-30,
2009-07-01,
2009-07-02,2.610587382
2009-07-03,4.52173913
2009-07-04,4.675324675
2009-07-05,4.336430784
2009-07-06,4.574468085
2009-07-07,6.113033449
2009-07-08,6.815511162999999
2009-07-09,4.700615557
2009-07-10,4.699515807
2009-07-11,9.42288049
2009-07-12,6.718408926
2009-07-13,0.415749572
2009-07-14,1.660882499
2009-07-15,4.489087302
2009-07-16,5.4469956029999995
2009-07-17,4.33610975
2009-07-18,4.4521394999999995
2009-07-19,4.437796061
2009-07-20,7.334307992
2009-07-21,4.62801692
2009-07-22,0.049912653
2009-07-23,
2009-07-24,
2009-07-25,5.340938553
2009-07-26,8.171413362000001
2009-07-27,5.6782334379999995
2009-07-28,5.588822355
2009-07-29,4.2914171660000004
2009-07-30,4.169662113999999
2009-07-31,4.353778751
2009-08-01,6.263982102999999
2009-08-02,5.451851852000001
2009-08-03,2.329450915
2009-08-04,3.314285714
2009-08-05,4.690721648999999
2009-08-06,5.106382979
2009-08-07,6.80826302
2009-08-08,10.210649499999999
2009-08-09,5.064377682
2009-08-10,4.321167883
2009-08-11,4.6428571430000005
2009-08-12,3.967391304
2009-08-13,1.986206897
2009-08-14,4.542936288
2009-08-15,4.602739726
2009-08-16,4.303797468
2009-08-17,6.051640667000001
2009-08-18,7.280910776
2009-08-19,8.483412322000001
2009-08-20,9.115426106000001
2009-08-21,9.031241796
2009-08-22,8.951271186
2009-08-23,9.391209391
2009-08-24,6.047032475
2009-08-25,7.931699256
2009-08-26,8.032786885
2009-08-27,7.09086007
2009-08-28,
2009-08-29,
2009-08-30,
2009-08-31,1.7586580090000001
2009-09-01,
2009-09-02,
2009-09-03,
2009-09-04,
2009-09-05,3.3164556960000002
2009-09-06,
2009-09-07,4.903225806
2009-09-08,0.257532835
2009-09-09,
2009-09-10,
2009-09-11,6.90585379
2009-09-12,1.130524152
2009-09-13,
2009-09-14,
2009-09-15,1.006711409
2009-09-16,
2009-09-17,
2009-09-18,
2009-09-19,
2009-09-20,
2009-09-21,
2009-09-22,
2009-09-23,
2009-09-24,
2009-09-25,
2009-09-26,
2009-09-27,
2009-09-28,
2009-09-29,1.8628281119999999
2009-09-30,
2009-10-01,
2009-10-02,
2009-10-03,
2009-10-04,1.487839771
2009-10-05,5.408886027
2009-10-06,5.223880597
2009-10-07,1.25974805
2009-10-08,2.967898243
2009-10-09,1.405975395
2009-10-10,2.4285714290000002
2009-10-11,7.75
2009-10-12,
2009-10-13,0.48387096799999996
2009-10-14,5.241157556
2009-10-15,4.752136752
2009-10-16,
2009-10-17,
2009-10-18,
2009-10-19,
2009-10-20,4.472329472
2009-10-21,4.867872045
2009-10-22,4.338842975
2009-10-23,
2009-10-24,4.508856683
2009-10-25,5.457570715
2009-10-26,4.748201439
2009-10-27,4.554455446
2009-10-28,4.408928079
2009-10-29,4.856641311000001
2009-10-30,4.852686308
2009-10-31,5.56209535
2009-11-01,7.631073291
2009-11-02,5.661450925
2009-11-03,4.602739726
2009-11-04,4.759358289
2009-11-05,5.860315761
2009-11-06,7.095926413
2009-11-07,1.726027397
2009-11-08,
2009-11-09,
2009-11-10,0.270880361
2009-11-11,8.441558442
2009-11-12,5.093555094
2009-11-13,1.350621286
2009-11-14,2.951838426
2009-11-15,
2009-11-16,3.248315688
2009-11-17,0.949525237
2009-11-18,3.913595934
2009-11-19,4.600740349
2009-11-20,5.382653061
2009-11-21,5.712050078
2009-11-22,2.773333333
2009-11-23,4.4932079410000005
2009-11-24,4.626682987
2009-11-25,8.714652956
2009-11-26,9.526462396
2009-11-27,12.89875173
2009-11-28,1.7412935319999998
2009-11-29,2.602040816
2009-11-30,
2009-12-01,4.941699056
2009-12-02,3.7949015060000004
2009-12-03,5.504
2009-12-04,1.77089098
2009-12-05,6.295278541
2009-12-06,2.420212766
2009-12-07,3.260869565
2009-12-08,7.92
2009-12-09,8.115183246
2009-12-10,6.4393939389999995
2009-12-11,5.6258790439999995
2009-12-12,10.11608624
2009-12-13,6.342364532
2009-12-14,
2009-12-15,3.625192012
2009-12-16,8.676844784
2009-12-17,6.643180674
2009-12-18,8.788909234
2009-12-19,8.883248731
2009-12-20,5.308804205
2009-12-21,8.367983367999999
2009-12-22,9.149972929
2009-12-23,11.33315803
2009-12-24,10.217336999999999
2009-12-25,12.20382166
2009-12-26,11.88068756
2009-12-27,12.34474018
2009-12-28,13.83838384
2009-12-29,7.1410798710000005
2009-12-30,13.25203252
2009-12-31,5.603091361000001
